SalesPrice,Sqft,LandSize,Age,Bathrooms,NBHD,GarageSize,NBHD_101,NBHD_102,NBHD_104,NBHD_105
171083,1092,16203,76,2.5,101,384,1,0,0,0
129078,991,11181,80,1.5,101,0,1,0,0,0
179929,1487,14631,73,2.0,101,0,1,0,0,0
104054,1041,18610,78,2.0,101,0,1,0,0,0
186119,1357,17568,62,2.0,101,0,1,0,0,0
198359,1338,17906,61,2.0,101,264,1,0,0,0
231716,1620,19756,72,2.0,101,264,1,0,0,0
187473,1359,17839,33,2.0,101,0,1,0,0,0
170524,1116,19421,58,2.0,101,384,1,0,0,0
231904,1401,14142,33,2.0,101,0,1,0,0,0
230769,1619,11272,67,1.5,101,264,1,0,0,0
208190,1225,14503,34,2.5,101,384,1,0,0,0
215119,1210,13870,42,2.5,101,0,1,0,0,0
213679,1553,16494,31,2.0,101,0,1,0,0,0
225778,1339,10564,36,2.0,101,0,1,0,0,0
197764,1540,11030,31,2.5,101,264,1,0,0,0
206205,1232,19922,43,2.0,101,0,1,0,0,0
163260,1245,10435,70,2.5,101,0,1,0,0,0
173014,965,18191,36,2.5,101,0,1,0,0,0
247923,1464,19853,35,2.5,101,0,1,0,0,0
167272,1264,14956,67,2.0,101,0,1,0,0,0
188566,1334,12294,76,2.0,101,264,1,0,0,0
150934,967,16172,32,1.5,101,0,1,0,0,0
190291,1612,11521,32,2.5,101,0,1,0,0,0
195819,1088,10547,40,2.0,101,0,1,0,0,0
291884,1384,13769,30,2.0,101,264,1,0,0,0
91781,933,17367,80,2.0,101,0,1,0,0,0
148134,925,10610,39,2.0,101,384,1,0,0,0
150188,1078,14749,41,1.5,101,0,1,0,0,0
165400,1422,10401,61,2.0,101,0,1,0,0,0
220123,1233,19713,43,2.0,101,264,1,0,0,0
205880,1084,19361,44,2.0,101,0,1,0,0,0
152266,1368,15827,43,2.5,101,0,1,0,0,0
136730,1076,13105,44,2.5,101,0,1,0,0,0
129685,924,18373,60,1.5,101,0,1,0,0,0
128901,1028,13100,41,1.5,101,0,1,0,0,0
143039,1037,12974,55,2.0,101,0,1,0,0,0
179073,1313,13721,60,2.0,101,0,1,0,0,0
233212,1431,15126,73,2.5,101,264,1,0,0,0
177986,1085,15645,40,2.0,101,0,1,0,0,0
196056,1274,16002,35,2.0,101,0,1,0,0,0
167022,1498,15644,70,2.0,101,264,1,0,0,0
209133,1648,14691,64,2.5,101,0,1,0,0,0
154951,1408,17742,55,2.5,101,0,1,0,0,0
163177,1277,12013,76,2.5,101,0,1,0,0,0
162386,913,11333,49,2.5,101,264,1,0,0,0
204836,1274,17494,63,2.5,101,264,1,0,0,0
205243,1271,12532,60,2.0,101,0,1,0,0,0
144501,972,19948,54,2.5,101,0,1,0,0,0
200627,1296,12154,56,2.5,101,0,1,0,0,0
203910,1570,11264,54,1.5,101,0,1,0,0,0
155704,1354,14523,61,1.5,101,0,1,0,0,0
151029,976,11703,67,1.5,101,264,1,0,0,0
186702,1156,16715,33,1.5,101,0,1,0,0,0
209490,1447,15403,44,2.5,101,0,1,0,0,0
232993,1567,11995,67,2.5,101,0,1,0,0,0
185326,1061,18823,49,2.0,101,0,1,0,0,0
139187,1071,12502,75,2.0,101,0,1,0,0,0
176735,1260,10698,69,1.5,101,0,1,0,0,0
146284,913,11509,70,2.0,101,264,1,0,0,0
195200,1348,18255,78,2.0,101,0,1,0,0,0
293446,1547,17890,37,2.0,101,0,1,0,0,0
214652,1491,10226,47,2.0,101,0,1,0,0,0
137951,1449,15479,76,2.0,101,384,1,0,0,0
160069,1009,12511,33,2.0,101,0,1,0,0,0
116162,1075,19696,75,2.0,101,0,1,0,0,0
129293,1132,18344,64,2.0,101,0,1,0,0,0
205997,1467,11715,74,2.0,101,264,1,0,0,0
129400,1050,13328,79,2.5,101,0,1,0,0,0
168631,1469,10023,33,2.0,101,0,1,0,0,0
106928,1023,16320,62,2.0,101,0,1,0,0,0
188032,1267,10984,56,2.0,101,0,1,0,0,0
187967,1353,18616,70,2.0,101,0,1,0,0,0
190632,1527,13197,53,2.0,101,0,1,0,0,0
212971,1298,14753,48,2.5,101,0,1,0,0,0
166136,1241,16284,64,1.5,101,0,1,0,0,0
164277,954,16998,38,2.0,101,264,1,0,0,0
138971,972,16817,49,2.5,101,0,1,0,0,0
107049,900,18892,79,2.0,101,0,1,0,0,0
127873,1038,10950,73,2.0,101,0,1,0,0,0
186450,1297,11395,50,2.0,101,0,1,0,0,0
143033,971,11485,40,1.5,101,0,1,0,0,0
213523,1216,18119,62,2.5,101,384,1,0,0,0
253460,1569,15950,33,2.0,101,264,1,0,0,0
167520,1031,15456,38,2.5,101,0,1,0,0,0
117045,925,10425,78,1.5,101,0,1,0,0,0
182654,1270,10580,56,2.0,101,384,1,0,0,0
181475,1100,13280,39,2.0,101,0,1,0,0,0
233536,1300,13424,47,2.5,101,384,1,0,0,0
184347,1570,13237,80,2.0,101,384,1,0,0,0
163784,1468,13068,66,1.5,101,0,1,0,0,0
177397,1464,15271,65,2.0,101,0,1,0,0,0
228039,1530,17530,55,2.0,101,0,1,0,0,0
124962,1132,10679,70,1.5,101,0,1,0,0,0
177671,1105,18203,46,2.0,101,0,1,0,0,0
170408,1277,11224,62,2.0,101,264,1,0,0,0
150159,1316,10275,80,1.5,101,264,1,0,0,0
219360,1251,17452,30,1.5,101,384,1,0,0,0
167240,1514,16188,72,2.0,101,0,1,0,0,0
161790,1452,13527,75,1.5,101,0,1,0,0,0
177069,1376,18492,75,2.5,101,0,1,0,0,0
205629,1197,13017,38,1.5,101,0,1,0,0,0
195737,1308,15868,74,2.0,101,0,1,0,0,0
204185,1357,12673,56,2.5,101,264,1,0,0,0
167187,1268,12488,34,1.5,101,0,1,0,0,0
194991,1334,15432,41,2.5,101,0,1,0,0,0
179943,1621,17268,39,2.0,101,0,1,0,0,0
157797,1015,19669,67,2.5,101,264,1,0,0,0
195302,1415,12347,38,2.5,101,0,1,0,0,0
185791,1582,13824,49,1.5,101,0,1,0,0,0
185018,1262,10512,73,2.5,101,0,1,0,0,0
136363,1172,14293,47,1.5,101,0,1,0,0,0
210221,1513,19431,58,1.5,101,264,1,0,0,0
164624,1191,18336,42,2.5,101,0,1,0,0,0
229028,1405,11842,38,2.0,101,0,1,0,0,0
252975,1578,11403,40,1.5,101,0,1,0,0,0
162999,988,12485,36,2.5,101,0,1,0,0,0
180607,1549,17847,71,2.0,101,0,1,0,0,0
208467,1169,16756,54,1.5,101,264,1,0,0,0
246670,1465,11020,32,2.0,101,264,1,0,0,0
222279,1507,17703,54,2.0,101,0,1,0,0,0
161977,976,12968,33,1.5,101,264,1,0,0,0
195145,1455,12848,49,1.5,101,0,1,0,0,0
180759,1252,13259,34,2.0,101,0,1,0,0,0
174053,1087,10110,75,2.0,101,0,1,0,0,0
189180,1367,18666,73,1.5,101,0,1,0,0,0
204109,1101,12669,32,2.0,101,0,1,0,0,0
259174,1614,12167,37,2.0,101,0,1,0,0,0
155291,1033,14396,68,2.5,101,264,1,0,0,0
181902,1392,18595,63,2.0,101,0,1,0,0,0
154922,1265,14055,61,1.5,101,264,1,0,0,0
195525,1513,12617,30,1.5,101,0,1,0,0,0
177521,1488,18180,68,2.0,101,0,1,0,0,0
208307,1540,17097,64,1.5,101,0,1,0,0,0
251150,1523,11372,37,2.0,101,0,1,0,0,0
197711,1364,19566,35,2.0,101,0,1,0,0,0
166287,1087,14424,56,2.0,101,264,1,0,0,0
170946,1244,18367,71,2.0,101,0,1,0,0,0
117578,985,14413,70,1.5,101,0,1,0,0,0
162749,1135,19823,48,1.5,101,0,1,0,0,0
164560,1029,18692,56,2.5,101,0,1,0,0,0
117422,941,18989,58,2.0,101,0,1,0,0,0
117987,1194,13263,79,2.5,101,0,1,0,0,0
155578,1149,15694,56,2.5,101,0,1,0,0,0
226552,1498,10471,31,2.5,101,0,1,0,0,0
270672,1366,19738,38,2.0,101,0,1,0,0,0
179315,1165,14737,62,2.0,101,264,1,0,0,0
152036,1140,11104,70,2.0,101,0,1,0,0,0
157956,1076,16451,52,1.5,101,0,1,0,0,0
162429,1290,15963,61,2.0,101,264,1,0,0,0
244095,1491,19367,58,2.5,101,0,1,0,0,0
258932,1618,14391,47,2.0,101,0,1,0,0,0
119267,1014,16219,75,2.0,101,0,1,0,0,0
207596,1364,11565,62,2.0,101,264,1,0,0,0
143448,1219,14301,63,2.0,101,0,1,0,0,0
157859,1260,18521,61,2.5,101,0,1,0,0,0
194406,1244,13419,54,1.5,101,0,1,0,0,0
151604,1092,10006,57,2.0,101,264,1,0,0,0
145125,1006,14145,69,2.0,101,0,1,0,0,0
217932,1253,19212,57,1.5,101,384,1,0,0,0
156460,961,10108,48,2.5,101,0,1,0,0,0
159780,1213,15721,34,2.0,101,0,1,0,0,0
136110,966,19978,50,1.5,101,0,1,0,0,0
191256,1422,17260,36,1.5,101,264,1,0,0,0
139428,1240,12641,35,2.0,101,0,1,0,0,0
163291,1594,11353,40,2.0,101,264,1,0,0,0
228829,1171,10331,38,2.0,101,0,1,0,0,0
208751,1451,17169,37,2.5,101,0,1,0,0,0
181791,1323,13215,57,2.0,101,264,1,0,0,0
159862,1042,18568,42,2.5,101,384,1,0,0,0
136471,1042,14855,80,2.0,101,0,1,0,0,0
149901,1213,19409,63,1.5,101,0,1,0,0,0
174095,1238,14067,67,1.5,101,0,1,0,0,0
145482,980,18469,63,2.0,101,0,1,0,0,0
223038,1569,12742,32,1.5,101,0,1,0,0,0
137182,1017,10758,61,1.5,101,0,1,0,0,0
200187,1311,12667,60,2.5,101,0,1,0,0,0
181002,1145,11655,36,2.5,101,0,1,0,0,0
212598,1337,10553,52,1.5,101,0,1,0,0,0
207228,1283,18118,49,2.0,101,0,1,0,0,0
189071,1595,10383,56,2.0,101,0,1,0,0,0
211057,1464,14739,42,2.5,101,0,1,0,0,0
221463,1322,10622,64,2.0,101,0,1,0,0,0
165595,1527,16288,79,2.0,101,0,1,0,0,0
142886,946,13410,34,2.5,101,0,1,0,0,0
169879,1172,15862,58,1.5,101,0,1,0,0,0
109127,988,14286,62,2.5,101,0,1,0,0,0
189812,1584,15788,78,2.0,101,0,1,0,0,0
136811,1087,14469,63,1.5,101,0,1,0,0,0
238159,1349,11247,44,2.5,101,0,1,0,0,0
134203,995,15302,65,2.0,101,0,1,0,0,0
169629,1014,12721,38,2.0,101,0,1,0,0,0
158334,1281,19424,60,2.0,101,0,1,0,0,0
209453,1617,16092,45,2.0,101,264,1,0,0,0
194043,1261,19946,57,2.0,101,0,1,0,0,0
270931,1547,16526,51,2.5,101,0,1,0,0,0
129166,1103,13442,43,1.5,101,0,1,0,0,0
166633,1037,16468,47,2.0,101,0,1,0,0,0
182441,1267,12526,66,1.5,101,0,1,0,0,0
208917,1200,14542,40,2.0,101,0,1,0,0,0
176716,1073,16518,59,2.0,101,0,1,0,0,0
152228,991,10203,45,2.0,101,0,1,0,0,0
238477,1506,18580,55,2.5,101,0,1,0,0,0
191944,1426,17036,70,2.5,101,0,1,0,0,0
212719,1014,10390,36,2.0,101,0,1,0,0,0
122383,1044,14544,68,2.5,101,0,1,0,0,0
178148,1353,15272,80,1.5,101,264,1,0,0,0
174465,1437,19087,79,2.5,101,0,1,0,0,0
145125,1068,19409,71,1.5,101,264,1,0,0,0
135801,1011,18135,41,2.0,101,0,1,0,0,0
122104,1099,11241,52,2.0,101,0,1,0,0,0
185557,1313,17655,65,2.5,101,0,1,0,0,0
232416,1348,10033,55,2.5,101,264,1,0,0,0
232657,1640,17705,70,2.5,101,0,1,0,0,0
167480,961,14922,50,2.0,101,0,1,0,0,0
256244,1507,17071,46,2.0,101,0,1,0,0,0
125249,921,14589,57,1.5,101,0,1,0,0,0
204407,1394,17632,41,2.0,101,0,1,0,0,0
164775,1257,19313,73,2.5,101,0,1,0,0,0
165913,1601,16039,77,2.0,101,0,1,0,0,0
265002,1494,14463,47,2.5,101,0,1,0,0,0
156581,1083,13040,42,2.0,101,0,1,0,0,0
171239,1144,12032,42,2.0,101,0,1,0,0,0
98206,990,12042,80,2.5,101,0,1,0,0,0
182199,1364,11096,59,2.0,101,0,1,0,0,0
245031,1547,16644,45,2.5,101,0,1,0,0,0
202353,1259,15173,33,2.5,101,0,1,0,0,0
210664,1466,12391,69,2.5,101,384,1,0,0,0
151930,912,18583,68,2.5,101,0,1,0,0,0
178418,1147,14260,61,2.5,101,264,1,0,0,0
261285,1529,11851,42,2.0,101,0,1,0,0,0
155951,1200,19100,76,1.5,101,264,1,0,0,0
179417,1435,16106,75,1.5,101,0,1,0,0,0
130769,904,12719,60,2.0,101,0,1,0,0,0
210596,1173,19381,48,2.0,101,0,1,0,0,0
162749,1038,15890,55,2.0,101,264,1,0,0,0
143427,932,10253,42,2.5,101,0,1,0,0,0
156721,1083,18444,74,2.5,101,0,1,0,0,0
136965,1060,19679,70,2.0,101,0,1,0,0,0
176095,1401,10907,65,1.5,101,0,1,0,0,0
149610,913,13466,37,2.0,101,264,1,0,0,0
122064,927,11234,56,2.5,101,0,1,0,0,0
200531,1079,14739,33,2.5,101,0,1,0,0,0
178838,1233,15523,69,2.5,101,0,1,0,0,0
172158,1399,15366,72,2.0,101,0,1,0,0,0
138119,905,15426,30,1.5,101,0,1,0,0,0
138608,1265,18899,70,2.0,101,0,1,0,0,0
213347,1468,18960,47,2.5,101,0,1,0,0,0
142483,1152,14543,66,1.5,101,0,1,0,0,0
194403,1533,18245,72,2.5,101,0,1,0,0,0
141559,1356,13425,62,2.0,101,0,1,0,0,0
262799,1650,15674,69,2.0,101,0,1,0,0,0
138108,1168,14559,76,1.5,101,264,1,0,0,0
144357,918,15342,39,2.0,101,0,1,0,0,0
195345,1368,10415,40,2.5,101,0,1,0,0,0
163074,1154,17870,58,1.5,101,0,1,0,0,0
199885,1143,16706,66,2.0,101,264,1,0,0,0
194200,1591,12230,69,1.5,101,0,1,0,0,0
185362,1152,16914,56,2.0,101,0,1,0,0,0
191556,1163,16261,57,2.0,101,0,1,0,0,0
167217,984,13796,49,2.0,101,0,1,0,0,0
190743,1365,11706,80,2.0,101,0,1,0,0,0
261702,1525,18554,39,2.0,101,0,1,0,0,0
192259,1470,11457,67,1.5,101,0,1,0,0,0
108350,944,13837,32,1.5,101,0,1,0,0,0
148605,1080,11246,36,2.0,101,0,1,0,0,0
204345,1334,15360,36,1.5,101,0,1,0,0,0
169989,1048,10185,76,1.5,101,264,1,0,0,0
183812,1214,11690,35,1.5,101,0,1,0,0,0
123424,1028,19699,80,2.5,101,0,1,0,0,0
201490,1294,16029,46,1.5,101,384,1,0,0,0
168583,1107,17691,66,2.0,101,0,1,0,0,0
171171,1627,19764,57,1.5,101,0,1,0,0,0
205858,1318,12186,35,1.5,101,0,1,0,0,0
290494,1482,17546,30,1.5,101,0,1,0,0,0
120628,938,13588,68,2.0,101,0,1,0,0,0
146868,1243,14457,69,2.5,101,0,1,0,0,0
194868,1154,18110,59,2.5,101,0,1,0,0,0
255413,1555,12739,59,2.0,101,264,1,0,0,0
172165,1420,19251,51,2.0,101,0,1,0,0,0
176584,1279,16146,65,2.0,101,0,1,0,0,0
171769,1044,14669,60,2.0,101,264,1,0,0,0
201208,1104,13253,50,1.5,101,384,1,0,0,0
165372,1187,13721,52,2.0,101,0,1,0,0,0
213206,1536,19327,53,1.5,101,0,1,0,0,0
177021,1245,18189,33,2.0,101,0,1,0,0,0
154359,1184,13287,72,2.5,101,0,1,0,0,0
174243,1429,14620,39,2.0,101,264,1,0,0,0
187192,1487,19909,80,1.5,101,0,1,0,0,0
180126,1095,16560,38,2.5,101,384,1,0,0,0
149554,1102,14762,39,2.0,101,0,1,0,0,0
209197,1495,16504,46,2.0,101,0,1,0,0,0
195749,1558,11526,69,2.0,101,0,1,0,0,0
143750,1444,12290,74,1.5,101,0,1,0,0,0
171377,1324,14755,42,2.0,101,264,1,0,0,0
178578,1289,10611,51,1.5,101,264,1,0,0,0
173844,1157,17471,52,2.5,101,0,1,0,0,0
189195,1076,18775,55,2.0,101,264,1,0,0,0
169978,1241,15191,32,2.5,101,0,1,0,0,0
125791,935,14349,65,2.0,101,0,1,0,0,0
202461,1504,13920,65,2.5,101,0,1,0,0,0
242883,1478,11455,35,2.0,101,264,1,0,0,0
142685,1081,11692,50,2.0,101,0,1,0,0,0
176707,1214,12971,55,2.0,101,264,1,0,0,0
273447,1596,18037,48,2.5,101,0,1,0,0,0
201246,1432,11529,47,2.0,101,0,1,0,0,0
211397,1474,18108,43,1.5,101,264,1,0,0,0
136603,1065,14757,33,2.5,101,0,1,0,0,0
142243,1217,13790,44,1.5,101,0,1,0,0,0
150339,1484,10539,80,2.0,101,0,1,0,0,0
202886,1363,11858,42,1.5,101,384,1,0,0,0
189895,1599,18649,60,2.0,101,0,1,0,0,0
164797,1350,19225,65,2.0,101,0,1,0,0,0
149786,951,10768,67,2.0,101,0,1,0,0,0
220555,1440,18280,66,2.5,101,0,1,0,0,0
172435,1441,17089,67,2.5,101,0,1,0,0,0
197056,1546,10545,49,1.5,101,0,1,0,0,0
196619,1525,15506,40,2.0,101,0,1,0,0,0
100638,906,10570,42,1.5,101,0,1,0,0,0
125753,962,12203,37,1.5,101,0,1,0,0,0
167462,1231,18788,69,2.0,101,0,1,0,0,0
130203,1083,16245,54,1.5,101,0,1,0,0,0
289754,1627,18767,30,2.0,101,264,1,0,0,0
189012,1470,15356,40,2.0,101,0,1,0,0,0
110940,938,14819,54,2.0,101,0,1,0,0,0
172328,1358,13705,78,2.0,101,264,1,0,0,0
212387,1327,18013,32,2.0,101,264,1,0,0,0
143097,1230,17762,77,2.5,101,0,1,0,0,0
245487,1520,13662,49,2.5,101,0,1,0,0,0
162180,1244,14269,38,2.5,101,0,1,0,0,0
256067,1468,18882,44,2.0,101,0,1,0,0,0
169959,1241,17933,45,2.0,101,0,1,0,0,0
268917,1497,17252,53,2.0,101,0,1,0,0,0
217599,1535,16755,47,2.0,101,0,1,0,0,0
240408,1393,19752,43,1.5,101,384,1,0,0,0
180119,1304,13384,46,1.5,101,0,1,0,0,0
202232,1383,14285,43,2.5,101,0,1,0,0,0
171004,1338,10085,56,2.0,101,264,1,0,0,0
210509,1629,11990,59,1.5,101,0,1,0,0,0
309508,1561,12371,45,2.0,101,264,1,0,0,0
205937,1602,11641,58,1.5,101,0,1,0,0,0
173530,1509,13909,78,1.5,101,0,1,0,0,0
274529,1554,18608,38,2.0,101,0,1,0,0,0
175713,1137,13768,46,2.0,101,0,1,0,0,0
231489,1328,12811,37,2.0,101,0,1,0,0,0
197849,1370,11092,67,2.5,101,0,1,0,0,0
227561,1645,16480,52,1.5,101,0,1,0,0,0
185330,1371,18083,64,2.0,101,0,1,0,0,0
225333,1628,14824,78,2.5,101,0,1,0,0,0
215240,1641,16480,59,2.0,101,0,1,0,0,0
190408,1612,18491,79,2.5,101,264,1,0,0,0
183566,1306,13813,61,2.5,101,0,1,0,0,0
172219,1241,18630,62,1.5,101,0,1,0,0,0
204609,1412,15196,46,2.5,101,0,1,0,0,0
169434,1574,14585,78,2.0,101,0,1,0,0,0
149244,1022,18795,67,2.5,101,0,1,0,0,0
137953,1042,11163,44,2.0,101,0,1,0,0,0
213638,1627,13345,62,2.0,101,264,1,0,0,0
136084,911,13629,40,2.0,101,0,1,0,0,0
213627,1366,10559,48,2.0,101,0,1,0,0,0
260559,1624,10091,60,2.0,101,264,1,0,0,0
160124,1071,10818,52,2.0,101,0,1,0,0,0
182910,1147,15910,77,2.5,101,264,1,0,0,0
204434,1489,17246,35,2.0,101,0,1,0,0,0
193870,1618,13865,59,2.0,101,384,1,0,0,0
129230,1235,11017,71,2.5,101,0,1,0,0,0
211447,1553,11057,42,2.0,101,0,1,0,0,0
240903,1458,10997,42,2.5,101,0,1,0,0,0
157561,934,18014,34,2.0,101,264,1,0,0,0
233823,1501,19866,50,2.0,101,0,1,0,0,0
249404,1630,18657,38,2.5,101,0,1,0,0,0
197208,1203,15294,32,1.5,101,264,1,0,0,0
233001,1447,19820,30,2.0,101,0,1,0,0,0
189794,1649,15526,78,2.0,101,0,1,0,0,0
225640,1479,14277,43,2.0,101,384,1,0,0,0
187935,1088,15421,54,2.5,101,0,1,0,0,0
139487,904,13080,61,2.0,101,0,1,0,0,0
247079,1624,14264,39,1.5,101,0,1,0,0,0
169227,1034,19463,34,2.5,101,264,1,0,0,0
255049,1521,12913,47,2.5,101,264,1,0,0,0
206548,1521,19138,51,2.0,101,0,1,0,0,0
139316,916,13850,44,2.5,101,384,1,0,0,0
173712,1414,13172,71,2.0,101,0,1,0,0,0
150515,1554,10704,79,2.0,101,0,1,0,0,0
119126,903,12897,76,1.5,101,264,1,0,0,0
146038,1414,12576,60,1.5,101,0,1,0,0,0
140883,928,10443,65,2.5,101,264,1,0,0,0
241032,1538,16292,57,2.0,101,264,1,0,0,0
117440,907,11204,54,1.5,101,264,1,0,0,0
165919,1222,16558,70,2.5,101,0,1,0,0,0
184499,1381,18025,63,2.0,101,0,1,0,0,0
92773,901,16693,66,2.5,101,0,1,0,0,0
183971,1446,19039,44,2.0,101,0,1,0,0,0
182040,1400,18444,61,2.0,101,264,1,0,0,0
281520,1593,14019,32,2.5,101,0,1,0,0,0
148887,1055,11079,53,2.0,101,0,1,0,0,0
117559,902,11618,68,2.0,101,0,1,0,0,0
203807,1475,15520,53,2.0,101,264,1,0,0,0
173620,1154,11745,39,2.0,101,0,1,0,0,0
171926,1304,16717,54,2.5,101,264,1,0,0,0
179758,1186,13050,67,2.0,101,0,1,0,0,0
201072,1131,15039,60,2.0,101,264,1,0,0,0
149262,961,19382,53,2.0,101,0,1,0,0,0
212129,1430,13323,67,2.0,101,264,1,0,0,0
148405,1231,18936,77,2.0,101,0,1,0,0,0
157583,1067,12853,34,2.0,101,0,1,0,0,0
216871,1413,18485,45,2.5,101,0,1,0,0,0
208667,1460,14053,53,2.0,101,0,1,0,0,0
128088,961,19775,66,2.0,101,384,1,0,0,0
141825,953,12242,57,1.5,101,264,1,0,0,0
155388,1237,18299,75,2.0,101,0,1,0,0,0
124044,1005,19366,66,2.0,101,0,1,0,0,0
182646,1055,18129,31,1.5,101,0,1,0,0,0
189763,1323,13966,45,2.0,101,0,1,0,0,0
221670,1317,18854,50,1.5,101,0,1,0,0,0
150022,1049,10714,47,2.0,101,0,1,0,0,0
189740,1490,12059,73,1.5,101,0,1,0,0,0
116898,992,12618,67,2.0,101,0,1,0,0,0
231591,1631,12195,33,2.5,101,0,1,0,0,0
161527,953,12971,70,2.0,101,0,1,0,0,0
225820,1265,12238,34,2.0,101,0,1,0,0,0
179872,1435,16538,72,2.0,101,0,1,0,0,0
239005,1595,18446,52,1.5,101,0,1,0,0,0
159195,959,11504,32,2.5,101,264,1,0,0,0
253015,1392,17655,38,1.5,101,264,1,0,0,0
195877,1567,12550,63,1.5,101,0,1,0,0,0
125276,972,19742,62,2.0,101,0,1,0,0,0
173273,1345,12147,46,2.5,101,0,1,0,0,0
239281,1340,14564,34,2.5,101,264,1,0,0,0
200304,1081,14011,42,2.0,101,264,1,0,0,0
194486,1604,16820,33,2.5,101,264,1,0,0,0
173918,1088,13864,52,1.5,101,0,1,0,0,0
153800,1116,17961,52,1.5,101,384,1,0,0,0
203586,1272,19021,42,1.5,101,0,1,0,0,0
203820,1265,18824,54,2.0,101,0,1,0,0,0
143888,1226,14247,73,2.5,101,264,1,0,0,0
199796,1646,13688,74,2.0,101,0,1,0,0,0
193315,1403,15289,44,2.0,101,0,1,0,0,0
176275,1460,17958,78,2.5,101,0,1,0,0,0
197093,1397,18635,42,2.5,101,0,1,0,0,0
194979,1183,11856,39,1.5,101,0,1,0,0,0
234108,1479,14809,53,2.5,101,0,1,0,0,0
198534,1410,10375,59,1.5,101,0,1,0,0,0
181928,1367,12881,66,2.5,101,0,1,0,0,0
148602,951,11851,45,2.0,101,0,1,0,0,0
141834,922,10733,38,2.0,101,264,1,0,0,0
276067,1466,15565,32,2.5,101,0,1,0,0,0
176298,1112,19896,44,2.0,101,0,1,0,0,0
127062,966,13309,67,1.5,101,0,1,0,0,0
142419,935,17391,62,2.0,101,0,1,0,0,0
139125,1124,19275,73,2.0,101,0,1,0,0,0
155306,1287,12219,68,2.5,101,0,1,0,0,0
191924,1408,15964,63,2.5,101,0,1,0,0,0
193528,1178,12537,53,2.0,101,0,1,0,0,0
198568,1291,15977,55,2.5,101,264,1,0,0,0
162104,1063,15743,40,2.0,101,0,1,0,0,0
175999,1416,18602,59,2.5,101,0,1,0,0,0
218975,1636,13395,46,2.5,101,264,1,0,0,0
258326,1444,19460,41,2.0,101,0,1,0,0,0
122123,947,11453,33,2.0,101,0,1,0,0,0
164332,1189,18994,50,2.5,101,0,1,0,0,0
130026,1022,16137,33,1.5,101,0,1,0,0,0
214325,1384,19078,48,1.5,101,0,1,0,0,0
193040,1636,18546,50,2.0,101,0,1,0,0,0
150557,1120,17945,64,2.5,101,0,1,0,0,0
181530,1364,13927,43,2.0,101,0,1,0,0,0
181201,1181,14267,38,2.0,101,0,1,0,0,0
207558,1539,18309,50,2.5,101,0,1,0,0,0
189935,1205,11623,43,2.5,101,0,1,0,0,0
203880,1282,19206,30,1.5,101,0,1,0,0,0
218720,1476,16508,31,2.5,101,0,1,0,0,0
180646,1281,11450,47,1.5,101,0,1,0,0,0
138406,1157,15568,71,2.0,101,0,1,0,0,0
188156,1271,11895,38,2.5,101,0,1,0,0,0
197277,1388,15354,70,1.5,101,264,1,0,0,0
150135,1548,10271,48,2.0,101,0,1,0,0,0
162919,1314,11638,45,2.0,101,264,1,0,0,0
170394,1169,18108,68,2.0,101,0,1,0,0,0
117440,1159,12759,70,1.5,101,384,1,0,0,0
243307,1476,12104,58,2.0,101,0,1,0,0,0
163046,1621,16894,80,2.5,101,0,1,0,0,0
189967,1341,19754,75,2.0,101,0,1,0,0,0
195763,1255,19885,72,1.5,101,0,1,0,0,0
152887,1589,15528,70,2.5,101,264,1,0,0,0
221728,1561,11905,62,2.0,101,0,1,0,0,0
207107,1384,15197,38,2.0,101,264,1,0,0,0
229522,1491,14401,60,1.5,101,384,1,0,0,0
197362,1521,12625,58,1.5,101,0,1,0,0,0
185753,1125,13423,39,2.0,101,0,1,0,0,0
188917,1382,17268,64,1.5,101,0,1,0,0,0
190677,1179,15884,68,2.0,101,0,1,0,0,0
203978,1398,16511,33,2.0,101,0,1,0,0,0
191823,1408,13823,48,1.5,101,264,1,0,0,0
208316,1604,19758,38,2.5,101,0,1,0,0,0
185640,1636,11500,72,2.0,101,0,1,0,0,0
172769,1083,18096,48,1.5,101,0,1,0,0,0
119619,1252,18138,74,2.0,101,0,1,0,0,0
181645,1616,10063,73,2.5,101,0,1,0,0,0
201718,1382,15308,52,2.5,101,0,1,0,0,0
133789,937,19550,57,2.5,101,0,1,0,0,0
182037,1254,10874,65,2.0,101,264,1,0,0,0
139567,940,14855,43,2.5,101,0,1,0,0,0
189559,1431,19752,67,2.0,101,0,1,0,0,0
279106,1589,19570,51,2.5,101,264,1,0,0,0
269037,1476,16737,52,2.5,101,264,1,0,0,0
145228,1190,17986,73,2.5,101,384,1,0,0,0
234756,1601,15950,65,2.0,101,0,1,0,0,0
176821,1385,10154,70,2.0,101,264,1,0,0,0
219760,1638,16957,31,2.5,101,0,1,0,0,0
95544,1018,10575,68,2.0,101,0,1,0,0,0
177121,1198,18482,43,2.0,101,0,1,0,0,0
274587,1495,19410,58,2.5,101,0,1,0,0,0
169546,1294,14215,45,2.0,101,264,1,0,0,0
198987,1128,17872,31,2.5,101,0,1,0,0,0
162439,1017,13284,53,2.0,101,264,1,0,0,0
157039,1049,11273,58,1.5,101,0,1,0,0,0
212789,1316,10346,51,1.5,101,0,1,0,0,0
231620,1353,14509,41,2.5,101,0,1,0,0,0
